,customer_id,mean_reviews_per_week,total_reviews,avg_sim,unique_products,unique_product_parents,mean_start_rating,percentage_of_links,percentage_of_emails,percentage_of_reviews_from_vine,percentage_of_reviews_verified
1611,43596061,1.0,2,0.0176991150442477,2,2,5.0,0.5,0.0,0.0,1.0
1612,38307510,2.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
1613,35053015,2.0,2,1.0,2,2,1.0,1.0,0.0,0.0,0.5
1614,31593270,2.0,2,0.8333333333333334,2,2,5.0,0.0,0.0,0.0,1.0
1615,20610908,1.0,2,0.0588235294117647,2,2,4.5,0.0,0.0,0.0,1.0
1616,13274766,3.0,3,0.391304347826087,3,3,5.0,0.67,0.0,0.0,1.0
1617,49617172,2.0,2,0.3181818181818182,2,2,3.5,1.0,0.0,0.0,1.0
1618,20769854,1.0,2,0.1034482758620689,2,2,5.0,0.0,0.0,0.0,1.0
1619,13904839,1.0,2,0.04,2,2,4.0,0.0,0.0,0.0,1.0
1620,48850163,1.0,2,0.0657894736842105,2,2,3.0,0.0,0.0,0.0,1.0
1621,43414379,2.0,2,0.0153846153846153,2,2,3.5,0.0,0.0,0.0,1.0
1622,25528001,2.0,2,1.0,2,2,2.0,0.0,0.0,0.0,1.0
1623,17884017,2.0,2,0.1,2,2,4.5,0.0,0.0,0.0,1.0
1624,12936209,2.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
1625,13134996,1.0,2,0.0,2,2,1.5,0.0,0.0,0.0,1.0
1626,34103458,1.0,2,0.7536945812807881,2,2,5.0,1.0,0.0,0.0,0.0
1627,5891035,2.0,2,0.1470588235294117,2,2,5.0,0.0,0.0,0.0,1.0
1628,31709353,1.0,2,0.0526315789473684,2,2,5.0,0.0,0.0,0.0,1.0
1629,19193609,1.5,3,0.0303030303030303,3,3,4.666666666666667,0.33,0.0,0.0,0.67
1630,29393904,1.0,2,0.0476190476190476,2,2,4.5,0.0,0.0,0.0,1.0
1631,17798326,1.0,2,0.0,2,2,4.5,0.5,0.0,0.0,0.5
1632,19026150,1.0,2,0.0941704035874439,2,2,4.5,0.5,0.0,0.0,0.5
1633,41339918,2.0,2,0.0833333333333333,2,2,5.0,1.0,0.0,0.0,1.0
1634,47686634,1.0,2,0.0129870129870129,2,2,5.0,0.0,0.0,0.0,1.0
1635,26118319,1.0,2,0.1176470588235294,2,2,4.0,0.5,0.0,0.0,1.0
1636,38682775,1.0,2,0.0689655172413793,2,2,4.5,1.0,0.0,0.0,1.0
1637,20747256,2.0,2,0.048780487804878,2,2,5.0,0.5,0.0,0.0,1.0
1638,45886981,1.0,2,0.0769230769230769,2,2,3.5,0.5,0.0,0.0,1.0
1639,16870110,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1640,14527960,1.0,2,0.0518731988472622,2,2,5.0,0.5,0.0,0.0,0.5
1641,10494577,1.0,2,0.0454545454545454,2,2,3.5,0.0,0.0,0.0,1.0
1642,22000882,2.0,2,0.0747663551401869,2,2,5.0,0.5,0.0,0.0,1.0
1643,31620111,1.0,2,0.05,2,2,3.0,0.0,0.0,0.0,1.0
1644,43667788,1.0,2,0.0,2,2,3.0,0.5,0.0,0.0,1.0
1645,40122208,1.0,2,0.0398406374501992,2,2,4.0,0.5,0.0,0.0,1.0
1646,13515948,1.0,2,0.0676691729323308,2,2,4.0,0.0,0.0,0.0,1.0
1647,11457068,1.0,2,0.0875,2,2,5.0,1.0,0.0,0.0,0.5
1648,36831518,2.0,2,0.0,2,2,4.0,0.5,0.0,0.0,1.0
1649,9025358,2.0,2,0.1578947368421052,2,2,4.5,0.0,0.0,0.0,1.0
1650,42231744,1.0,3,0.0202020202020202,3,3,2.3333333333333335,0.67,0.0,0.0,1.0
1651,23216332,2.0,2,1.0,2,2,4.0,1.0,0.0,0.0,1.0
1652,17912370,1.0,2,0.131578947368421,2,2,5.0,0.0,0.0,0.0,1.0
1653,46544558,2.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1654,9303199,2.0,2,0.0649350649350649,2,2,5.0,1.0,0.0,0.0,1.0
1655,17358753,2.0,2,0.0,2,2,2.0,0.0,0.0,0.0,1.0
1656,13074134,2.0,2,0.7272727272727273,2,2,5.0,0.0,0.0,0.0,1.0
1657,50519937,1.0,2,0.0560747663551401,2,2,4.0,0.5,0.0,0.0,1.0
1658,45920473,1.0,2,0.0161290322580645,2,2,4.5,0.5,0.0,0.0,1.0
1659,28395352,2.0,2,0.0576923076923076,2,2,5.0,1.0,0.0,0.0,1.0
1660,43712791,1.0,2,0.0377358490566037,2,2,3.0,0.5,0.0,0.0,1.0
1661,22906172,1.0,2,0.05,2,2,4.0,0.0,0.0,0.0,1.0
1662,25497614,1.0,2,0.1379310344827586,2,2,5.0,0.5,0.0,0.0,1.0
1663,7095631,1.0,2,0.0967741935483871,2,2,5.0,0.0,0.0,0.0,1.0
1664,50509961,1.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1665,8594917,2.0,2,0.717948717948718,2,2,5.0,1.0,0.0,0.0,1.0
1666,17021333,1.5,3,0.0245310245310245,3,3,5.0,0.0,0.0,0.0,1.0
1667,32967127,1.0,2,0.0,2,2,5.0,1.0,0.0,0.0,0.0
1668,15290117,1.3333333333333333,4,0.1145878415551072,4,4,5.0,0.25,0.0,0.0,1.0
1669,47963910,1.0,2,0.0476190476190476,2,2,5.0,0.0,0.0,0.0,1.0
1670,14929146,2.0,2,0.3,2,2,1.0,0.0,0.0,0.0,0.5
1671,18154672,1.0,2,0.2857142857142857,2,2,5.0,0.0,0.0,0.0,1.0
1672,34240566,1.0,2,0.0465116279069767,2,2,3.5,0.0,0.0,0.0,1.0
1673,46028083,1.0,2,0.0126582278481012,2,2,3.5,0.0,0.0,0.0,1.0
1674,10043660,1.0,2,0.0666666666666666,2,2,4.5,0.0,0.0,0.0,1.0
1675,45679307,1.0,2,0.1,2,2,3.0,0.5,0.0,0.0,1.0
1676,42175362,1.0,2,0.024390243902439,2,2,4.0,0.0,0.0,0.0,1.0
1677,39021910,2.0,2,0.0666666666666666,2,2,2.5,0.0,0.0,0.0,1.0
1678,33717890,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1679,37537321,2.0,2,0.0357142857142857,2,2,3.5,0.0,0.0,0.0,1.0
1680,17453042,1.0,3,0.0128205128205128,3,3,5.0,0.67,0.0,0.0,1.0
1681,15289502,1.0,2,0.03125,2,2,3.5,1.0,0.0,0.0,1.0
1682,37565438,1.0,2,0.0625,2,2,4.0,0.0,0.0,0.0,1.0
1683,32243294,2.0,2,0.050632911392405,2,2,4.5,0.0,0.0,0.0,1.0
1684,9062927,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1685,36474207,1.0,2,0.0512820512820512,2,2,1.5,0.0,0.0,0.0,0.5
1686,19616341,1.0,2,0.06,2,2,4.0,0.0,0.0,0.0,1.0
1687,13793794,2.0,2,0.0526315789473684,2,2,5.0,0.0,0.0,0.0,1.0
1688,45540932,1.0,2,0.0869565217391304,2,2,4.5,1.0,0.0,0.0,1.0
1689,31443287,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1690,13197539,1.0,2,0.025,2,2,4.0,0.5,0.0,0.0,1.0
1691,39775963,1.0,2,0.0,2,2,2.5,0.0,0.0,0.0,0.5
1692,23314267,2.0,2,0.0909090909090909,2,2,4.0,0.5,0.0,0.0,1.0
1693,18101283,2.0,2,1.0,2,1,5.0,1.0,0.0,0.0,0.0
1694,42634052,1.0,2,0.1333333333333333,2,2,5.0,0.5,0.0,0.0,1.0
1695,30087439,2.0,2,0.08,2,2,3.5,0.0,0.0,0.0,1.0
1696,49165245,2.0,2,0.0434782608695652,2,2,5.0,0.5,0.0,0.0,1.0
1697,19858722,1.0,2,0.0175438596491228,2,2,3.0,0.0,0.0,0.0,0.5
1698,10081590,2.0,2,0.044776119402985,2,2,4.5,0.5,0.0,0.0,1.0
1699,18213358,1.0,2,0.0416666666666666,2,2,4.5,0.5,0.0,0.0,1.0
1700,43971320,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1701,17191637,1.0,2,0.0714285714285714,2,2,4.0,0.5,0.0,0.0,1.0
1702,15723034,2.0,2,1.0,2,2,1.0,0.0,0.0,0.0,1.0
1703,37029767,1.0,3,0.0765985069782538,3,3,4.333333333333333,0.33,0.0,0.0,1.0
1704,41459453,1.0,2,0.037037037037037,2,2,5.0,1.0,0.0,0.0,1.0
1705,30901868,1.0,2,0.008130081300813,2,2,2.5,0.5,0.0,0.0,1.0
1706,13536204,1.0,2,0.06,2,2,5.0,0.5,0.0,0.0,0.0
1707,10882450,1.0,2,0.0531914893617021,2,2,2.0,0.5,0.0,0.0,1.0
1708,11073614,1.0,2,0.0869565217391304,2,2,4.5,0.5,0.0,0.0,1.0
1709,14596362,1.0,2,0.0,2,2,5.0,0.5,0.0,0.0,0.5
1710,10087751,1.0,2,0.0689655172413793,2,2,4.0,0.0,0.0,0.0,1.0
1711,20584729,2.0,2,1.0,2,2,5.0,1.0,0.0,0.0,1.0
1712,43270866,1.0,2,0.1111111111111111,2,2,5.0,0.5,0.0,0.0,0.5
1713,42133164,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1714,37996192,2.0,2,0.1739130434782608,2,2,3.0,0.5,0.0,0.0,1.0
1715,26077654,1.0,2,0.0,2,2,2.5,0.0,0.0,0.0,1.0
1716,43164943,3.0,3,0.1666666666666666,3,3,3.0,1.0,0.0,0.0,1.0
1717,18771918,2.0,2,0.35,2,2,4.5,1.0,0.0,0.0,1.0
1718,29399442,2.0,2,0.25,2,2,3.5,0.0,0.0,0.0,1.0
1719,46587935,2.0,4,0.0768339768339768,4,4,4.0,0.25,0.0,0.0,1.0
1720,47267697,1.0,2,0.0543478260869565,2,2,5.0,0.5,0.0,0.0,1.0
1721,6283732,1.0,2,0.0491803278688524,2,2,5.0,0.0,0.0,0.0,1.0
1722,26010499,1.0,3,0.1131711543855431,3,3,4.333333333333333,0.33,0.0,0.0,1.0
1723,11149549,1.0,2,0.068825910931174,2,2,3.0,1.0,0.0,0.0,0.5
1724,37102727,2.0,2,0.1707317073170731,2,2,5.0,0.0,0.0,0.0,1.0
1725,22728075,2.0,2,0.1111111111111111,2,2,3.0,0.0,0.0,0.0,1.0
1726,25660462,1.0,2,0.037037037037037,2,2,4.0,0.0,0.0,0.0,1.0
1727,4473762,1.5,3,0.0966542372190639,3,3,5.0,0.33,0.0,0.0,1.0
1728,42798213,1.0,2,0.0606060606060606,2,2,4.0,0.5,0.0,0.0,1.0
1729,30100638,1.0,2,0.0857142857142857,2,2,4.0,0.0,0.0,0.0,1.0
1730,34924538,2.0,2,1.0,2,1,1.0,0.0,0.0,0.0,0.5
1731,11569304,1.0,2,0.0769230769230769,2,2,2.5,0.5,0.0,0.0,1.0
1732,40390770,2.0,2,0.1296296296296296,2,2,5.0,0.0,0.0,0.0,1.0
1733,8305201,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.0
1734,52307074,1.0,2,0.0232558139534883,2,2,3.5,0.5,0.0,0.0,0.5
1735,5453004,1.0,2,0.0416666666666666,2,2,2.5,0.0,0.0,0.0,1.0
1736,44596634,3.0,3,0.2313549107799041,3,3,5.0,1.0,0.0,0.0,1.0
1737,20637443,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1738,43576628,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
1739,45088982,1.0,2,0.0216216216216216,2,2,3.5,0.0,0.0,0.0,0.5
1740,52841504,1.0,2,0.0,2,2,4.0,1.0,0.0,0.0,1.0
1741,15097381,2.0,2,0.0769230769230769,2,2,2.5,0.5,0.0,0.0,1.0
1742,44789807,2.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1743,48349091,1.0,2,0.050632911392405,2,2,3.5,0.5,0.0,0.0,1.0
1744,23452859,1.0,3,0.0344164919636617,3,3,3.6666666666666665,0.33,0.0,0.0,1.0
1745,15524445,1.0,2,0.0,2,2,2.5,0.0,0.0,0.0,1.0
1746,14752060,2.0,2,1.0,2,2,1.0,0.0,0.0,0.0,1.0
1747,29028272,1.0,2,0.12,2,2,4.5,0.5,0.0,0.0,1.0
1748,31348112,1.0,2,0.0555555555555555,2,2,5.0,0.5,0.0,0.0,1.0
1749,39972813,1.0,4,0.122092352092352,4,4,4.75,0.25,0.0,0.0,1.0
1750,29358049,1.0,2,0.0277777777777777,2,2,4.5,0.0,0.0,0.0,1.0
1751,24051441,1.0,3,0.0552470799640611,3,3,3.6666666666666665,0.67,0.0,0.0,1.0
1752,32176125,2.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1753,50393317,3.0,3,0.0404761904761904,3,3,5.0,0.33,0.0,0.0,1.0
1754,28394395,1.0,2,0.1379310344827586,2,2,2.5,0.0,0.0,0.0,1.0
1755,45603769,2.0,2,0.0701754385964912,2,2,5.0,0.5,0.0,0.0,0.5
1756,19384573,2.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1757,20066450,1.0,5,0.1796459577137734,5,5,5.0,0.4,0.0,0.0,0.4
1758,18667460,1.0,2,0.0,2,2,3.0,0.5,0.0,0.0,1.0
1759,13632928,1.5,3,0.2892295043457834,3,3,4.333333333333333,0.0,0.0,0.0,1.0
1760,45005789,2.0,2,0.0555555555555555,2,2,5.0,0.0,0.0,0.0,1.0
1761,18634195,2.0,2,0.0444444444444444,2,2,5.0,0.5,0.0,0.0,1.0
1762,16232922,1.0,2,0.1098039215686274,2,2,5.0,1.0,0.0,0.0,1.0
1763,18314689,2.0,2,0.0277777777777777,2,2,4.0,1.0,0.0,0.0,1.0
1764,46967064,1.0,2,0.0338983050847457,2,2,3.5,0.0,0.0,0.0,1.0
1765,13755468,1.0,2,0.0,2,2,1.5,0.0,0.0,0.0,1.0
1766,22376113,2.0,2,0.08,2,2,4.0,0.0,0.0,0.0,1.0
1767,9004928,2.0,2,0.0526315789473684,2,2,5.0,0.5,0.0,0.0,0.0
1768,41922617,1.0,4,0.0656108597285067,4,4,4.0,0.0,0.0,0.0,1.0
1769,17094506,2.0,2,0.0517241379310344,2,2,5.0,0.0,0.0,0.0,1.0
1770,36746052,1.0,3,0.0436529961969369,3,3,5.0,0.67,0.0,0.0,1.0
1771,53077882,2.0,2,0.046875,2,2,4.5,0.5,0.0,0.0,1.0
1772,19047824,2.0,2,0.0526315789473684,2,2,5.0,0.0,0.0,0.0,1.0
1773,12446584,1.0,2,0.0416666666666666,2,2,4.0,0.0,0.0,0.0,1.0
1774,37490272,2.0,2,0.0384615384615384,2,2,5.0,1.0,0.0,0.0,1.0
1775,44366089,2.0,2,0.2105263157894736,2,2,3.5,0.5,0.0,0.0,1.0
1776,38203160,2.0,2,0.0736842105263157,2,2,3.5,1.0,0.0,0.0,1.0
1777,17893871,2.0,2,0.0222222222222222,2,2,4.0,0.5,0.0,0.0,1.0
1778,25535864,1.0,2,0.0377358490566037,2,2,5.0,0.5,0.0,0.0,0.5
1779,43134079,2.0,2,0.1052631578947368,2,2,5.0,0.0,0.0,0.0,1.0
1780,15068086,1.0,2,0.0204081632653061,2,2,5.0,1.0,0.0,0.0,1.0
1781,14511510,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1782,29158549,1.0,2,0.0206185567010309,2,2,4.5,0.5,0.0,0.0,1.0
1783,20403976,2.0,2,0.0588235294117647,2,2,3.5,0.0,0.0,0.0,1.0
1784,25451070,3.0,3,0.0703779599271402,3,3,5.0,0.33,0.0,0.0,1.0
1785,29523441,2.0,2,0.725,2,2,1.0,0.0,0.0,0.0,1.0
1786,40621601,2.0,2,0.018018018018018,2,2,5.0,1.0,0.0,0.0,0.0
1787,47336367,1.0,2,0.0655737704918032,2,2,3.0,1.0,0.0,0.0,1.0
1788,23676720,1.0,2,0.1,2,2,3.0,0.0,0.0,0.0,1.0
1789,34232032,1.0,2,0.0416666666666666,2,2,3.5,0.5,0.0,0.0,1.0
1790,28412216,2.0,2,0.0454545454545454,2,2,4.0,0.0,0.0,0.0,1.0
1791,6245153,2.0,2,0.1111111111111111,2,2,4.5,0.5,0.0,0.0,1.0
1792,21537826,1.0,2,0.0,2,2,4.5,0.5,0.0,0.0,1.0
1793,18189611,2.0,2,0.05,2,2,4.5,0.0,0.0,0.0,1.0
1794,52689395,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1795,34192291,2.0,2,0.0333333333333333,2,2,4.5,0.0,0.0,0.0,1.0
1796,33350633,2.0,2,0.0714285714285714,2,2,3.0,1.0,0.0,0.0,1.0
1797,34715228,1.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1798,47845286,2.0,2,0.054054054054054,2,2,4.0,0.0,0.0,0.0,1.0
1799,49665830,1.0,2,0.0434782608695652,2,2,5.0,0.5,0.0,0.0,1.0
1800,41418296,2.0,2,0.0909090909090909,2,2,5.0,0.5,0.0,0.0,1.0
1801,41395830,1.0,2,0.081081081081081,2,2,5.0,0.0,0.0,0.0,1.0
1802,10240419,1.0,2,0.0288713910761154,2,2,3.5,1.0,0.0,0.0,0.5
1803,23566839,2.0,2,0.088235294117647,2,2,3.5,1.0,0.0,0.0,1.0
1804,29692898,1.0,2,0.087719298245614,2,2,4.5,0.0,0.0,0.0,1.0
1805,19825864,1.0,2,0.0297619047619047,2,2,3.0,0.5,0.0,0.0,1.0
1806,21188213,2.0,2,0.0238095238095238,2,2,5.0,0.0,0.0,0.0,1.0
1807,41871010,2.0,2,0.0869565217391304,2,2,5.0,0.0,0.0,0.0,1.0
1808,19248570,1.0,2,0.1111111111111111,2,2,4.5,0.0,0.0,0.0,1.0
1809,4876953,2.0,2,0.1333333333333333,2,2,4.0,0.5,0.0,0.0,1.0
1810,17660440,2.0,2,0.027027027027027,2,2,3.0,0.0,0.0,0.0,1.0
1811,37307540,1.0,2,0.0181818181818181,2,2,5.0,0.5,0.0,0.0,1.0
1812,20791101,1.3333333333333333,4,0.0209285092036339,4,4,4.75,0.5,0.0,0.0,0.75
1813,22052977,1.0,2,0.4,2,2,5.0,0.0,0.0,0.0,1.0
1814,20153620,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,1.0
1815,10595036,1.0,2,0.0615384615384615,2,2,4.5,0.5,0.0,0.0,1.0
1816,49982252,1.0,2,0.0542635658914728,2,2,3.5,1.0,0.0,0.0,1.0
1817,50276260,1.0,2,0.1,2,2,5.0,0.5,0.0,0.0,1.0
1818,45039457,1.0,2,0.0666666666666666,2,2,3.5,0.5,0.0,0.0,1.0
1819,10750079,1.0,2,0.0344827586206896,2,2,4.0,1.0,0.0,0.0,1.0
1820,46369781,1.0,3,0.2212816423342739,3,3,4.666666666666667,1.0,0.0,0.0,1.0
1821,5393371,2.0,2,0.1007751937984496,2,2,4.0,0.0,0.0,0.0,1.0
1822,8282048,2.0,2,0.238095238095238,2,2,5.0,0.0,0.0,0.0,1.0
1823,12616747,1.0,3,0.0306122448979591,3,3,2.6666666666666665,0.0,0.0,0.0,1.0
1824,9940621,1.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1825,43148130,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1826,17469553,1.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
1827,28354677,1.0,2,0.05,2,2,4.0,0.0,0.0,0.0,1.0
1828,52499418,1.5,3,0.0147435897435897,3,3,5.0,0.33,0.0,0.0,1.0
1829,10728398,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.5
1830,12460377,2.0,2,1.0,2,2,1.0,1.0,0.0,0.0,0.0
1831,15983964,2.0,2,0.0253164556962025,2,2,4.5,0.5,0.0,0.0,1.0
1832,37183016,1.0,2,0.0151515151515151,2,2,4.5,0.5,0.0,0.0,0.0
1833,26614874,2.0,2,0.8571428571428571,2,1,5.0,0.0,0.0,0.0,1.0
1834,44518759,2.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
1835,19989708,2.0,2,0.2258064516129032,2,2,5.0,0.0,0.0,0.0,1.0
1836,23734025,1.0,2,0.0357142857142857,2,2,5.0,0.5,0.0,0.0,1.0
1837,11799281,1.0,2,0.0147058823529411,2,2,5.0,0.0,0.0,0.0,1.0
1838,41369886,2.0,2,0.0476190476190476,2,2,5.0,0.0,0.0,0.0,1.0
1839,16873375,1.0,3,0.0148701690821256,3,3,4.666666666666667,0.33,0.0,0.0,1.0
1840,12593262,1.5,3,0.0460248209332174,3,3,4.333333333333333,0.33,0.0,0.0,1.0
1841,16329563,1.0,2,0.064,2,2,4.0,0.5,0.0,0.0,1.0
1842,53050826,1.0,2,0.0208333333333333,2,2,3.5,0.5,0.0,0.0,1.0
1843,48210610,2.0,2,0.4444444444444444,2,2,4.0,0.0,0.0,0.0,1.0
1844,11260819,1.0,2,0.043103448275862,2,2,4.5,0.5,0.0,0.0,0.5
1845,42474464,1.0,2,0.0673076923076923,2,2,4.5,0.5,0.0,0.0,1.0
1846,32974995,2.0,2,0.05,2,2,4.5,1.0,0.0,0.0,1.0
1847,22192178,1.0,2,0.0384615384615384,2,2,4.0,0.0,0.0,0.0,1.0
1848,17813187,1.0,2,0.1,2,2,5.0,0.5,0.0,0.0,1.0
1849,30202801,2.0,2,0.0454545454545454,2,2,4.5,0.0,0.0,0.0,1.0
1850,14663938,1.0,2,0.1967213114754098,2,2,4.5,1.0,0.0,0.0,1.0
1851,44445588,1.0,2,0.0,2,2,3.0,0.5,0.0,0.0,1.0
1852,25098701,1.0,2,0.0,2,2,4.0,0.5,0.0,0.0,0.5
1853,15402477,2.0,2,0.0555555555555555,2,2,1.0,0.5,0.0,0.0,1.0
1854,31093817,1.0,2,0.0444444444444444,2,2,2.0,0.5,0.0,0.0,1.0
1855,23664373,2.0,2,0.0192307692307692,2,2,4.5,0.0,0.0,0.0,1.0
1856,20406090,1.0,2,0.04,2,2,4.0,0.0,0.0,0.0,1.0
1857,17927164,1.0,2,0.0169491525423728,2,2,3.5,0.5,0.0,0.0,1.0
1858,42346042,1.5,3,0.0266666666666666,3,3,5.0,0.0,0.0,0.0,1.0
1859,50791299,1.0,2,0.0519480519480519,2,2,5.0,0.0,0.0,0.0,0.5
1860,24427977,1.0,2,0.0196078431372549,2,2,5.0,0.0,0.0,0.0,1.0
1861,12283677,1.0,2,0.0714285714285714,2,2,2.5,1.0,0.0,0.0,1.0
1862,22986507,1.0,2,0.0098039215686274,2,2,3.0,0.5,0.0,0.0,1.0
1863,20892020,3.0,3,0.4871794871794871,3,3,5.0,1.0,0.0,0.0,1.0
1864,40453960,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1865,14356223,2.0,2,0.1818181818181818,2,1,4.0,0.0,0.0,0.0,1.0
1866,11179509,3.0,3,0.1066012840206388,3,3,5.0,0.33,0.0,0.0,1.0
1867,45275707,2.0,2,0.0294117647058823,2,2,4.0,0.0,0.0,0.0,1.0
1868,15006748,2.0,2,0.1578947368421052,2,2,4.0,1.0,0.0,0.0,1.0
1869,14621840,2.0,2,0.0821917808219178,2,2,5.0,0.5,1.0,0.0,1.0
1870,23746758,1.0,2,0.088235294117647,2,2,3.5,0.0,0.0,0.0,1.0
1871,10497685,1.5,3,0.0466666666666666,3,3,5.0,1.0,0.0,0.0,1.0
1872,10182984,2.0,2,0.0333333333333333,2,2,4.0,0.0,0.0,0.0,1.0
1873,29424921,1.0,2,0.0727272727272727,2,2,5.0,0.5,0.0,0.0,1.0
1874,39309322,1.0,2,0.0344827586206896,2,2,4.5,0.0,0.0,0.0,1.0
1875,21348886,1.0,3,0.0714285714285714,3,3,4.0,0.0,0.0,0.0,1.0
1876,42530553,1.0,2,0.0192307692307692,2,2,5.0,1.0,0.0,0.0,1.0
1877,36412702,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1878,8953879,4.0,4,0.3051282051282051,4,4,4.0,0.25,0.0,0.0,0.0
1879,20227267,2.0,2,0.1891891891891892,2,2,5.0,0.0,0.0,0.0,1.0
1880,51206818,1.0,2,0.0410958904109589,2,2,5.0,0.5,0.0,0.0,1.0
1881,51240582,1.0,2,0.0606060606060606,2,2,3.0,0.0,0.0,0.0,1.0
1882,50960516,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1883,26657312,1.0,2,0.0625,2,2,2.5,0.0,0.0,0.0,1.0
1884,18961907,1.0,2,0.0212765957446808,2,2,4.0,0.5,0.0,0.0,1.0
1885,22416189,2.0,2,0.0126849894291754,2,2,4.5,1.0,0.0,0.0,1.0
1886,52249195,1.0,2,0.064516129032258,2,2,5.0,0.0,0.0,0.0,1.0
1887,14626095,2.0,2,0.2119205298013245,2,2,5.0,0.5,0.0,0.0,1.0
1888,11027200,2.0,2,0.0,2,2,2.0,0.0,0.0,0.0,1.0
1889,23116170,1.0,2,0.0571428571428571,2,2,4.0,0.0,0.0,0.0,1.0
1890,45584801,1.5,3,0.0638792102206736,3,3,3.6666666666666665,1.0,0.0,0.0,1.0
1891,49120619,1.5,3,0.25,3,3,2.3333333333333335,0.0,0.0,0.0,1.0
1892,5963199,1.0,2,0.1428571428571428,2,2,3.5,0.0,0.0,0.0,0.0
1893,19159820,1.0,2,0.048780487804878,2,2,1.0,0.0,0.0,0.0,1.0
1894,5638104,2.0,2,0.0462962962962962,2,2,4.5,0.5,0.0,0.0,1.0
1895,35294004,1.0,2,0.08,2,2,4.5,0.0,0.0,0.0,1.0
1896,33591512,1.0,2,0.0273972602739726,2,2,3.5,0.0,0.0,0.0,1.0
1897,31274001,2.0,2,0.1578947368421052,2,2,4.0,0.0,0.0,0.0,1.0
1898,12008608,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1899,15751478,1.0,2,0.0161290322580645,2,2,4.5,0.5,0.0,0.0,1.0
1900,11234367,1.0,2,0.0192307692307692,2,2,4.0,0.5,0.5,0.0,1.0
1901,29161142,2.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1902,25413067,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1903,34174484,2.0,2,0.0526315789473684,2,2,5.0,0.5,0.0,0.0,1.0
1904,19967315,2.0,2,0.0952380952380952,2,2,5.0,0.5,0.0,0.0,1.0
1905,16100133,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1906,41781356,1.0,2,0.05,2,2,4.5,0.0,0.0,0.0,1.0
1907,30574641,1.0,2,0.0384615384615384,2,2,4.0,0.0,0.0,0.0,1.0
1908,34504247,1.0,2,0.0847457627118644,2,2,3.0,0.0,0.0,0.0,1.0
1909,14610831,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1910,15627919,1.0,2,0.1481481481481481,2,2,5.0,0.0,0.0,0.0,1.0
1911,43954364,1.0,2,0.0,2,2,1.5,1.0,0.0,0.0,0.5
1912,41474261,2.0,2,0.2105263157894736,2,2,4.5,0.0,0.0,0.0,1.0
1913,21282002,3.0,3,0.1061516061516061,3,3,5.0,0.0,0.0,0.0,1.0
1914,45823504,2.0,2,0.125,2,2,5.0,0.0,0.0,0.0,1.0
1915,11239147,2.0,2,0.1,2,2,4.0,0.5,0.0,0.0,1.0
1916,26829210,1.0,2,0.0732984293193717,2,2,3.5,0.5,0.0,0.0,1.0
1917,49956912,2.0,2,0.0476190476190476,2,2,4.0,0.0,0.0,0.0,1.0
1918,45608805,1.0,2,0.0,2,2,2.5,0.0,0.0,0.0,1.0
1919,19261025,2.0,2,0.027027027027027,2,2,4.0,0.0,0.0,0.0,1.0
1920,51280869,2.0,2,0.0571428571428571,2,2,4.0,0.0,0.0,0.0,1.0
1921,52173682,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
